통계표,계정항목,단위,가중치,변환,2022/01,2022/02,2022/03,2022/04,2022/05,2022/06,2022/07,2022/08,2022/09,2022/10,2022/11,2022/12,2023/01,2023/02,2023/03,2023/04,2023/05,2023/06,2023/07,2023/08,2023/09,2023/10,2023/11,2023/12,2024/01,2024/02,2024/03,2024/04,2024/05,2024/06,2024/07,2024/08,2024/09,2024/10,2024/11,2024/12,2025/01,2025/02,2025/03,2025/04,2025/05,2025/06,2025/07,2025/08,2025/09,2025/10,2025/11,2025/12
"4.2.1. 소비자물가지수","    주류","2020=100","6.5","원자료","102.31","104.05","106.02","107.11","107.71","107.49","107.96","108.32","107.62","107.98","107.8","107.92","107.42","108.64","108.84","108.86","108.4","109.08","109.22","109.29","108.51","109.48","112.39","112.91","111.34","111.21","111.43","112.14","111.52","111.71","112.15","111.85","111.55","112.09","112.39","111.82","111.9","112.09","112.17","112.33","112.61","112.91","112.93","113","113.37","113.49","112.9","112.3"
"4.2.1. 소비자물가지수","      주류","2020=100","6.5","원자료","102.31","104.05","106.02","107.11","107.71","107.49","107.96","108.32","107.62","107.98","107.8","107.92","107.42","108.64","108.84","108.86","108.4","109.08","109.22","109.29","108.51","109.48","112.39","112.91","111.34","111.21","111.43","112.14","111.52","111.71","112.15","111.85","111.55","112.09","112.39","111.82","111.9","112.09","112.17","112.33","112.61","112.91","112.93","113","113.37","113.49","112.9","112.3"
"4.2.1. 소비자물가지수","        소주","2020=100","1.7","원자료","101.12","101.29","108.86","109.72","109.78","109.71","109.68","109.74","109.58","109.58","109.58","109.96","110.07","110.02","110.07","110.11","110.12","110.09","110.09","110.09","110.08","110.09","114.72","116.79","109.41","108.78","108.56","108.64","108.28","108.38","108.38","108.39","108.35","108.39","108.4","108.29","108.54","108.48","108.48","108.36","108.52","108.49","108.51","108.44","108.64","108.39","108.44","108.52"
"4.2.1. 소비자물가지수","        과실주","2020=100","0.8","원자료","99","109.17","98.51","94.23","95.78","92.58","96.32","98.11","96.64","96.52","95.4","94.31","96.65","98.61","100.19","99.54","99.29","100.72","100.78","100.72","99.3","100.19","96.69","99.1","102.49","100.99","101.86","103.43","105.12","105.07","104.35","104.37","102.86","104.54","104.3","101.4","102","101.99","102.84","105.29","102.67","102.99","102.2","99.68","105.44","102.78","101.99","98.83"
"4.2.1. 소비자물가지수","        맥주","2020=100","3","원자료","100.23","101.06","103.45","106.58","107.16","107.22","106.95","107.15","106.96","106.99","107.03","107.01","107.05","106.92","107.17","107.34","107.05","107.19","107.46","107.56","107.83","108.02","112.21","112.38","112.51","112.68","112.43","112.46","111.67","112.13","112.31","112.25","112.46","112.63","112.69","112.76","112.97","113","113.01","113.94","114.93","115.64","115.74","115.71","115.87","115.84","116","115.79"
"4.2.1. 소비자물가지수","        막걸리","2020=100","0.5","원자료","119.25","119.58","120.04","119.79","120.57","121.38","121.91","121.69","121.63","121.7","121.46","121.74","121.75","121.69","122.05","121.93","121.96","122.04","121.98","122.03","122.07","122.16","121.99","122.18","122.37","122.37","122.41","122.64","122.7","122.7","122.77","122.9","122.9","122.9","123.01","122.93","122.94","123.05","123.05","123.23","123.24","123.14","123.14","123.32","123.51","123.19","123.14","123.14"
"4.2.1. 소비자물가지수","        양주","2020=100","0.4","원자료","100.06","98.61","102.56","102.39","103.05","105.36","106.26","106.53","100.71","106.39","105.84","108.34","94.79","110.96","108.37","108.72","104.06","110.88","110.9","111.48","100.16","111.79","115.92","108.96","105.82","108.72","113.09","120.25","113.99","113.28","120.45","116.01","113.16","116.62","121.27","118.36","115.81","118.76","118.13","108.89","110.8","109.81","111.15","117.86","109.11","118.48","109.34","107.89"
"4.2.1. 소비자물가지수","        약주","2020=100","0.1","원자료","100.53","100.68","105.01","105.88","106.04","106.09","106.26","106.69","106.6","106.77","106.8","106.91","106.99","106.98","106.92","107.01","106.97","106.97","106.89","107.03","107.1","107.1","107.09","107.28","107.14","105.3","105.41","104.98","105.01","104.95","104.84","104.9","104.65","104.74","104.79","104.82","104.79","105.23","105.06","105.09","105.09","105.18","105.23","105.2","105.22","105.31","105.44","105.57"
"4.2.1. 소비자물가지수","    담배","2020=100","9.3","원자료","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.77","99.77","99.77","99.77","99.77","99.77","99.77","99.77"
"4.2.1. 소비자물가지수","      담배","2020=100","9.3","원자료","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.77","99.77","99.77","99.77","99.77","99.77","99.77","99.77"
"4.2.1. 소비자물가지수","        담배","2020=100","9.3","원자료","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.77","99.77","99.77","99.77","99.77","99.77","99.77","99.77"
"4.2.1. 소비자물가지수","  의류 및 신발","2020=100","49.6","원자료","102.08","102.21","102.25","102.22","103.42","103.47","103.59","103.69","103.71","103.84","106.93","107.15","107.41","107.48","107.85","107.84","111.55","111.45","111.59","111.68","111.68","112.31","113.5","113.57","113.61","113.63","113.65","113.59","114.3","114.31","114.38","114.44","114.44","114.79","115.48","115.49","115.46","115.86","115.87","115.92","116.23","116.46","116.46","116.48","116.48","117.24","118.17","118.19"
"4.2.1. 소비자물가지수","    의류","2020=100","42.1","원자료","101.96","102.01","102.05","102.1","103.41","103.45","103.53","103.64","103.65","103.88","107.06","107.1","107.41","107.45","107.5","107.49","111.86","111.74","111.89","112.01","112.01","112.76","114","114.02","114.07","114.09","114.11","114.13","114.97","114.97","114.98","114.98","114.98","115.4","116.21","116.22","116.2","116.27","116.28","116.33","116.7","116.96","116.97","117.02","117.02","117.91","119.02","119.03"
"4.2.1. 소비자물가지수","      남자의류","2020=100","7.9","원자료","101.78","101.8","101.83","101.9","103.32","103.34","103.37","103.41","103.43","103.48","105.11","105.13","105.17","105.22","105.24","105.29","111","111.02","111.01","111.01","111.02","111.04","113.29","113.29","113.3","113.28","113.27","113.27","115.94","115.96","115.96","115.95","115.94","115.98","117.16","117.16","117.16","117.16","117.14","117.15","118.18","118.18","118.17","118.23","118.23","118.23","118.96","118.97"
"4.2.1. 소비자물가지수","        남자외의","2020=100","4.4","원자료","102.24","102.24","102.24","102.24","102.82","102.82","102.82","102.82","102.82","102.82","103.74","103.74","103.74","103.74","103.74","103.74","109.61","109.61","109.61","109.61","109.61","109.61","112.52","112.52","112.52","112.52","112.52","112.52","117.24","117.24","117.24","117.24","117.24","117.24","119.29","119.29","119.29","119.29","119.29","119.29","119.65","119.65","119.65","119.65","119.65","119.65","120.22","120.22"
"4.2.1. 소비자물가지수","        남자상의","2020=100","1.5","원자료","100.21","100.21","100.21","100.21","100.21","100.21","100.21","100.21","100.21","100.21","103.85","103.85","103.85","103.85","103.85","103.85","108.27","108.27","108.27","108.27","108.27","108.27","110.74","110.74","110.74","110.74","110.74","110.74","110.74","110.74","110.74","110.74","110.74","110.74","110.74","110.74","110.74","110.74","110.74","110.74","113.09","113.09","113.09","113.09","113.09","113.09","115.06","115.06"
"4.2.1. 소비자물가지수","        남자하의","2020=100","1.3","원자료","101.75","101.75","101.75","101.75","108.37","108.37","108.37","108.37","108.37","108.37","110.75","110.75","110.75","110.75","110.75","110.75","120.63","120.63","120.63","120.63","120.63","120.63","121.44","121.44","121.44","121.44","121.44","121.44","121.44","121.44","121.44","121.44","121.44","121.44","121.44","121.44","121.44","121.44","121.44","121.44","123.64","123.64","123.64","123.64","123.64","123.64","123.64","123.64"
"4.2.1. 소비자물가지수","        남자내의","2020=100","0.7","원자료","101.64","101.9","102.3","103.08","103.58","103.86","104.19","104.56","104.69","105.36","105.74","105.89","106.39","106.95","107.23","107.76","107.68","107.84","107.7","107.72","107.86","108.07","108.33","108.23","108.41","108.15","108.04","108.06","108.42","108.65","108.61","108.51","108.45","108.92","109.28","109.24","109.29","109.22","109.08","109.14","109.44","109.42","109.28","109.98","110.05","110.06","110.34","110.4"
"4.2.1. 소비자물가지수","      여자의류","2020=100","13.7","원자료","100.88","100.9","100.91","100.92","102.19","102.21","102.23","102.26","102.29","102.63","104.98","104.95","105","105.02","105.04","105.04","108.31","108.35","108.35","108.36","108.37","110.56","111.45","111.47","111.49","111.5","111.52","111.52","112.05","112.05","112.01","112.01","112.01","113.16","114.63","114.66","114.64","114.64","114.61","114.62","114.83","114.8","114.79","114.83","114.83","117.21","117.28","117.29"
"4.2.1. 소비자물가지수","        여자외의","2020=100","6.2","원자료","101.16","101.16","101.16","101.16","101.16","101.16","101.16","101.16","101.16","101.16","103.14","103.14","103.14","103.14","103.14","103.14","103.14","103.14","103.14","103.14","103.14","107.71","108.35","108.35","108.35","108.35","108.35","108.35","108.35","108.35","108.35","108.35","108.35","110.61","111.25","111.25","111.25","111.25","111.25","111.25","111.25","111.25","111.25","111.25","111.25","115.76","115.76","115.76"
"4.2.1. 소비자물가지수","        원피스","2020=100","1.8","원자료","98.7","98.7","98.7","98.7","104.12","104.12","104.12","104.12","104.12","104.12","107.08","107.08","107.08","107.08","107.08","107.08","118.78","118.78","118.78","118.78","118.78","118.78","122.07","122.07","122.07","122.07","122.07","122.07","125.1","125.1","125.1","125.1","125.1","125.1","126.92","126.92","126.92","126.92","126.92","126.92","126.92","126.92","126.92","126.92","126.92","126.92","127.51","127.51"
"4.2.1. 소비자물가지수","        여자상의","2020=100","1.5","원자료","100.1","100.1","100.1","100.1","102.88","102.88","102.88","102.88","102.88","105.92","105.92","105.92","105.92","105.92","105.92","105.92","111.45","111.45","111.45","111.45","111.45","112.29","112.29","112.29","112.29","112.29","112.29","112.29","113.55","113.55","113.55","113.55","113.55","114.38","114.38","114.38","114.38","114.38","114.38","114.38","114.6","114.6","114.6","114.6","114.6","117.44","117.44","117.44"
"4.2.1. 소비자물가지수","        여자하의","2020=100","2.4","원자료","101.61","101.61","101.61","101.61","101.61","101.61","101.61","101.61","101.61","101.61","107.62","107.62","107.62","107.62","107.62","107.62","114.06","114.06","114.06","114.06","114.06","114.06","114.06","114.06","114.06","114.06","114.06","114.06","114.06","114.06","114.06","114.06","114.06","114.06","119.02","119.02","119.02","119.02","119.02","119.02","119.02","119.02","119.02","119.02","119.02","119.02","119.02","119.02"
"4.2.1. 소비자물가지수","        여자내의","2020=100","1.8","원자료","101.52","101.75","101.82","101.83","103.85","104.03","104.18","104.41","104.6","104.67","104.75","104.54","104.92","105.08","105.19","105.26","105.26","105.53","105.56","105.67","105.73","105.81","107.12","107.29","107.43","107.53","107.72","107.67","107.71","107.71","107.4","107.38","107.34","107.52","108.15","108.34","108.25","108.25","107.96","108.06","109.49","109.25","109.19","109.52","109.52","109.58","109.57","109.63"
"4.2.1. 소비자물가지수","      캐쥬얼의류","2020=100","12.9","원자료","103.48","103.48","103.48","103.37","104.76","104.76","104.76","104.76","104.76","105.03","108.83","108.83","109.66","109.66","109.66","109.55","114.62","114.62","114.62","114.62","114.62","114.62","115.69","115.69","115.69","115.69","115.69","115.69","115.69","115.69","115.72","115.72","115.72","115.72","116.31","116.31","116.2","116.31","116.31","116.31","116.45","117.33","117.33","117.33","117.33","117.6","119.5","119.5"
"4.2.1. 소비자물가지수","        점퍼","2020=100","3.3","원자료","103.18","103.18","103.18","103.18","103.18","103.18","103.18","103.18","103.18","104.24","109.31","109.31","109.31","109.31","109.31","109.31","109.31","109.31","109.31","109.31","109.31","109.31","111.28","111.28","111.28","111.28","111.28","111.28","111.28","111.28","111.28","111.28","111.28","111.28","113.42","113.42","113.42","113.42","113.42","113.42","113.42","113.42","113.42","113.42","113.42","114.47","120.59","120.59"
"4.2.1. 소비자물가지수","        티셔츠","2020=100","4.6","원자료","105.27","105.27","105.27","105.27","107.64","107.64","107.64","107.64","107.64","107.64","112.14","112.14","112.14","112.14","112.14","112.14","123.77","123.77","123.77","123.77","123.77","123.77","123.77","123.77","123.77","123.77","123.77","123.77","123.77","123.77","123.77","123.77","123.77","123.77","123.77","123.77","123.77","123.77","123.77","123.77","123.77","123.77","123.77","123.77","123.77","123.77","123.77","123.77"
"4.2.1. 소비자물가지수","        스웨터","2020=100","0.6","원자료","109.93","109.93","109.93","109.93","109.93","109.93","109.93","109.93","109.93","109.93","113.56","113.56","113.56","113.56","113.56","113.56","113.56","113.56","113.56","113.56","113.56","113.56","118.71","118.71","118.71","118.71","118.71","118.71","118.71","118.71","118.71","118.71","118.71","118.71","119.65","119.65","119.65","119.65","119.65","119.65","119.65","119.65","119.65","119.65","119.65","119.65","118.73","118.73"
"4.2.1. 소비자물가지수","        청바지","2020=100","1.6","원자료","100.27","100.27","100.27","100.27","103.91","103.91","103.91","103.91","103.91","103.91","109.46","109.46","109.46","109.46","109.46","109.46","115.71","115.71","115.71","115.71","115.71","115.71","118.34","118.34","118.34","118.34","118.34","118.34","118.34","118.34","118.34","118.34","118.34","118.34","118.34","118.34","118.34","118.34","118.34","118.34","118.34","118.34","118.34","118.34","118.34","118.34","121.22","121.22"
"4.2.1. 소비자물가지수","        운동복","2020=100","2.3","원자료","100.05","100.05","100.05","99.52","100.05","100.05","100.05","100.05","100.05","100.05","100.43","100.43","104.86","104.86","104.86","104.25","104.86","104.86","104.86","104.86","104.86","104.86","104.92","104.92","104.92","104.92","104.92","104.92","104.92","104.92","105.04","105.04","105.04","105.04","105.04","105.04","104.42","105.04","105.04","105.04","105.04","109.77","109.77","109.77","109.77","109.77","109.77","109.77"
